#漢字	音標	解釋
多	tɔu22	多：～少
齊	ʦʰɛi41	齐：整～，放～，来～[白]
砌	ʨiɛt021	砌：～墙
齊	ʦʰɛi41	齐：～国[文]
禮	li11	礼：～貌
隸	li31	隶：奴～，～属
妻	ʨʰi11	妻：夫～
黎	lɛi41	黎：～民，～明；姓
犁	lɛi41	犁：耕田用具
弟	tʰɛi11	弟：弟弟，老～[白]
泥	nɛi41	泥：水～，地～（地板）
弟	tʰi31	弟：兄～[文]
蹄	tʰɛi41	蹄：马～
啼	tʰɛi41	啼：鸡～[白]
剃	tʰɛi45	剃：～头
替	tʰɛi45	替：代～，～身
抵	tɛi31	抵：～押
抵	tɛi31	抵：用手抵挡
梯	tʰɔi11	梯：楼～
批	pɛi11	批：螺丝～
低	tɛi11	低：高～
底	tɛi31	底：水～
箅	pi11	箅：蒸笼中的竹屉
批	pʰɛi11	批：～评，大～
蓖	pi11	蓖：～麻
藝	ŋɛi31	艺：～术，文～晚会
滯	ʦʰɛi31	滞：停～，湿～（中医）
樞	ʃu11	枢：中～，～纽
例	lɛi31	例：举～，～外
珠	ʧu11	珠：珍～
柱	ʧʰu11	柱：柱子
朱	ʧu11	朱：姓
誅	ʧu11	诛：天～地灭
蛛	ʧu11	蛛：蜘～
株	ʧu11	株：守～待兔
需	si11	需：～要
續	ʃuk045	续：连～，继～
聚	ʨʰiu11	聚：捡～（收拢）[白]
鬚	si11	须：胡～
須	si11	须：必～
聚	ʨʰi11	聚：～会
趨	ʨʰi11	趋：～势
屢	lui11	屡：～次，～教不改
麩	kʰu11	麸：麦～
侮	vu11	侮：～辱
敷	fu11	敷：～衍，～药
俘	fu11	俘：～虏
孵	pʰu31	孵：孵小鸡
膚	fu11	肤：皮～
噓	ʃu11	嘘：吹～
夫	fu11	夫：～妻，车～
漁	ȵʏu41	渔：～业，～夫
虛	ʃu11	虚：～心
禦	iut045	御：防～
語	ȵi11	语：～文
魚	ȵʏu41	鱼：金～
距	ʨʰi11	距：～离
車	ʨi11	车：象棋，～马炮
渠	ʨʰi11	渠：水～，～道
拒	ʨʰi11	拒：～绝
書	ʃu11	书：读～
舒	ʃu11	舒：～服
居	ʨi11	居：～民
梳	sɿ11	梳：梳子[名]；梳头[动]
疏	ʃu11	疏：～远；稀疏
疏	ʃu11	疏：生～
蔬	ʃu11	蔬：～菜
初	ʧʰu11	初：当～，～中
苧	ʧʰu11	苎：～麻
豬	ʧu11	猪：～肉
序	si31	序：顺～
呂	li11	吕：姓
旅	li11	旅：～游
徐	ʨʰi31	徐：姓
女	ȵi31	女：女人
污	vu11	污：～染
塢	vu11	坞：船～
烏	vu11	乌：黑
乎	fu11	乎：在～
虎	fu11	虎：马～
壺	fu41	壶：水～
箍	kʰɛu11	箍：围束，～桶[白]
枯	kʰu11	枯：干～，～水
呼	fu11	呼：称～，～吸，招～
姑	ku11	姑：大～
孤	ku11	孤：～儿，～单
箍	ku11	箍：紧～咒[文]
酥	ʃu11	酥：脆，杏仁～
塑	sɔk021	塑：雕～，～料
粗	ʧʰu11	粗：～心
蘇	ʃu11	苏：～州；姓
虜	lu11	虏：俘～
滷	lu11	卤：盐～，～水
租	ʧu11	租：～金，出～
都	tu11	都：首～，～市
都	tu11	都：都是
魯	lu11	鲁：～国，～迅
普	pʰu11	普：～通，～遍
鋪	pʰu11	铺：～路，床～
蛙	va11	蛙：青～，～泳
娃	va11	娃：洋～～
花	fa11	花：开～
劃	vak045	划：～船
剮	kat021	剐：千刀万～
誇	kʰa11	夸：～大，～张
垮	kʰa11	垮：～台
跨	kʰa11	跨：～栏，～度
蝸	vɔu11	蜗：～牛
瓜	ka11	瓜：西～，～分
野	ia11	野：～人
惹	ȵia11	惹：～事
社	sa11	社：～会，公～
賒	ʦʰa11	赊：～帐
爹	tia11	爹：～娘
遮	ʦa11	遮：遮挡[动]；伞[名]
車	ʦʰa11	车：火～
椏	a11	桠：～杈
亞	a11	亚：～洲，～军
些	ɕia11	些：一～
鴉	a11	鸦：老～，乌～，～片
丫	a11	丫：～鬟，～头
揢	kʰak045	揢：用虎口掐
嚇	hak021	吓：～人
下	ha11	下：～背，底～
痂	ka11	痂：结～
嘉	ka11	嘉：～宾
砂	sa11	砂：朱～，～纸
加	ka11	加：～工
沙	sa11	沙：泥～，～漠
紗	sa11	纱：～布
痧	sa11	痧：发～，刮～
家	ka11	家：老～，～庭
差	ʦʰa11	差：～别
杈	ʦʰa11	杈：桠～，树～
叉	ʦʰa11	叉：刀～，～腰
渣	ʦa11	渣：药～
楂	ʦa11	楂：山～
拿	na11	拿：～手，推～
碼	ma11	码：～头，大～
馬	ma11	马：骑～，～虎
媽	ma11	妈：妈妈
媽	ma11	妈：～祖
芭	pa11	芭：～蕉，～蕾
疤	pa11	疤：伤～
吧	pa11	吧：酒～
靴	sɔu11	靴：皮～
巴	pa11	巴：～掌，～结，～黎
窩	vɔu11	窝：～囊废，～藏
倭	vɔu11	倭：～寇
禍	vɔu11	祸：大～临头，～害
禾	vɔᵘ41	禾：割～，～苗
科	kʰɔᵘ11	科：～学，文～
和	vɔᵘ41	和：～尚[白]
戈	kɔu11	戈：干～，～壁
唆	sɔu11	唆：～使
梭	sɔu11	梭：穿～，～子蟹
座	ʦʰɔu11	座：～位，上～
簑	sɔu11	蓑：棕～，～衣
糯	nɔu31	糯：～米
坐	ʦʰɔu11	坐：～车，～稳
魔	mɔᵘ41	魔：～术，～鬼
刴	tɔk045	剁：～猪肉，～肉丸[训]
婆	pʰɔᵘ41	婆：老～
薄	pʰɔk045	薄：～荷
坡	pɔu11	坡：山～，～度
玻	pɔu11	玻：～璃
破	pʰɔᵘ45	破：～坏
茄	ka11	茄：雪～
波	pɔu11	波：风～，～浪
菠	pɔu11	菠：～菜
跛	pɛi11	跛：～脚（跛足）[训]
阿	ɔu11	阿：～胶；～弥陀佛
阿	a11	阿：～爸
荷	kʰai11	荷：挑，～担，～东西[白]
河	hɔᵘ41	河：黄～
何	hɔᵘ41	何：姓；如～
賀	hɔᵘ31	贺：祝～，～礼
餓	ŋɔᵘ31	饿：饥～
荷	hɔᵘ41	荷：～花；薄～
我	ŋɔᵘ11	我：自～[文]
鵝	ŋɔᵘ41	鹅：天～
蛾	ŋɔᵘ41	蛾：飞～扑火
歌	kɔu11	歌：唱～，～声
哥	kɔu11	哥：大～，学生～
他	tʰa11	他：其～
駝	tʰɔᵘ41	驼：骆～
舵	tʰɔᵘ41	舵：～手
多	tɔu11	多：～少
拖	tʰɔu11	拖：～拉机
庚	kaŋ11	庚：天干，庚辛壬癸
羹	kaŋ11	羹：调～；米糊
更	kɛn45	更：～加
格	kak021	格：～式；还珠～～[文]
格	kak021	格：空～，三～[白]
坑	haŋ11	坑：水～，～沟
客	kʰak021	客：请～
額	ȵiak021	额：名～
亨	hɛn11	亨：～通；～特（人名）
赫	hak021	赫：～～有名，显～
嚇	hak021	吓：～一跳
衡	hɛn41	衡：～量，平～
浜	pɔŋ11	浜：沙家～
擘	pak021	擘：用手分开，～开
萌	mɛn41	萌：～芽
麥	mak045	麦：小～，～芽糖
脈	mak021	脉：～搏，把～
摘	ʦak021	摘：～菜
爭	ʦaŋ11	争：～取，斗～[文]
爭	ʦaŋ11	争：相～，～唔多（差不多）[白]
箏	ʦaŋ11	筝：风～
睜	ʦaŋ11	睁：～眼
責	ʦak021	责：～任，负～
策	ʦʰak021	策：～划，政～
冊	ʦʰak021	册：两～，～封
耕	kaŋ11	耕：～田
耿	kɛn31	耿：忠心～～；姓，～精忠
革	kɛt021	革：～命，改～
隔	kak021	隔：～壁
鶯	in11	莺：黄～，夜～
鸚	in11	鹦：～鹉
櫻	in11	樱：～桃
軛	ak021	轭：牛～（牛耕田时套的人字形工具）
兵	pin11	兵：当～
碧	pit021	碧：～玉，～绿
盟	mɛn41	盟：同～，～友
京	ʨin11	京：北～，～剧
荊	ʨin11	荆：～州（地名）[文]
荊	ʨiaŋ11	荆：布～子（中药）[白]
驚	ʨiaŋ11	惊：害怕；～蛰
卿	ʨʰin11	卿：～家；人名用字
鯨	ʨin11	鲸：～鱼
劇	ʨʰiak021	剧：～烈，京～[文]
劇	ʨiak021	剧：快[白]
屐	ʨʰiak045	屐：木～
迎	ȵiaŋ41	迎：～接，欢～
逆	ȵiak045	逆：～风
英	in11	英：～雄；～国（国名）
璧	pit021	璧：美玉，珠联～合
僻	pʰit021	僻：偏～，～静
闢	pʰit021	辟：开～，复～
領	liaŋ11	领：～导，衫～（衣领）
嶺	liaŋ11	岭：～南[文]
嶺	liaŋ11	岭：～岗[白]
精	ʨin11	精：～神
晶	ʨin11	晶：水～
睛	ʨin11	睛：眼～
積	ʨit021	积：～极，累～
跡	ʨit021	迹：～象，痕～[文]
跡	ʨiak021	迹：脚～，油～[白]
脊	ʨit021	脊：～椎，背～
淸	ʨʰin11	清：～楚，～水[文]
淸	ʨʰiaŋ11	清：～明[白]
籍	ʨʰit045	籍：祖～，～贯
藉	ʨʰit045	藉：狼～
省	sɛn31	省：反～
惜	ɕit021	惜：疼爱[白]
惜	ɕit021	惜：可～，珍～[文]
昔	ɕit021	昔：～日，今～
席	ɕit045	席：酒～，主～
蓆	ʨʰiak045	席：草～
夕	ɕit021	夕：～阳
貞	ʨin11	贞：～节
偵	ʨin11	侦：～察，刑～
正	ʦaŋ11	正：～月
征	ʨin11	征：长～，特～
隻	ʦak021	只：两～
炙	ʦak021	炙：烤火，～火
赤	ʦʰak021	赤：～色，～脚
尺	ʦʰak021	尺：～寸
聲	saŋ11	声：～音，笑～
適	ɕit021	适：～应，合～
釋	ɕit021	释：解～
石	sak045	石：～头，～榴
輕	ʨʰiaŋ11	轻：年～，～松[文]
輕	ʨʰiaŋ11	轻：不重；年～，～松[白]
嬰	in11	婴：～儿
纓	in11	缨：红～枪
益	it021	益：得～，有～
亦	it045	亦：～可以
譯	it045	译：翻～
易	it045	易：交～，贸～
液	iɛi31	液：～体，输～
腋	iɛi31	腋：～下
壁	piak021	壁：墙～
劈	pʰiak021	劈：～开，用刀～，雷～
霹	pʰit021	霹：～雳舞
丁	tɛn11	丁：天干；姓
釘	tɛn11	钉：铁～[名]
頂	tɛn31	顶：山～[白]
釘	tɛn11	钉：～铁钉[动]
訂	tɛn45	订：预～，～房间
的	tit021	的：目～，～确
滴	tit021	滴：～水，两～
嫡	tit021	嫡：～系，～亲，～子
聽	tʰɛn11	听：～话
廳	tʰɛn11	厅：客～，～长
踢	tʰiak021	踢：～球
挺	tʰɛn31	挺：～起来[白]
笛	tʰiak045	笛：笛子
敵	tʰit045	敌：～人
糴	tʰɛt045	籴：～米（买米）
寧	nɛn41	宁：安～；～波（地名）
寧	nɛn41	宁：～可
溺	ȵiɔk045	溺：～爱，～死
零	lɛn41	零：～头
另	lɛn31	另：～外
歷	lit045	历：～史，经～
曆	liak045	历：日～，～书
績	ʨit021	绩：成～
靑	ʨʰiaŋ11	青：～色，～年
蜻	ʨʰiaŋ11	蜻：～蜓
戚	ʨʰit021	戚：亲～；姓，～继光
星	sɛn11	星：火～，～～[文]
星	sɛn11	星：～夜[白]
腥	sɛn11	腥：～味[文]
腥	ɕiaŋ11	腥：菜腥味，臭～[白]
腥	sɛn11	腥：～味，臭镬～[白]
猩	sɛn11	猩：大～～
錫	ɕiak021	锡：～纸；无～（地名）
析	ɕit021	析：分～[文]
析	ɕit021	析：量词，一～（一片）[白]
經	ʨin11	经：念～，～济[文]
經	ʨin11	经：～纬，～线[文]
擊	ʨit021	击：～中，打～
激	ʨit021	激：～动
馨	ɕin11	馨：温～
轟	huŋ11	轰：～炸
宏	fɛn41	宏：～大
獲	fɛt045	获：收～
獲	fɛt045	获：～奖
劃	vak045	划：计～，～线
兄	ʃuŋ11	兄：～弟
傾	ʧʰun11	倾：～向，左～
瓊	ʧʰun41	琼：～楼；人名用字
疫	iut045	疫：～苗，防～站
役	iut045	役：战～
卜	puk021	卜：占～；姓
卜	pʰiɛt045	卜：萝～
撲	pʰuk045	扑：反～，～灭
仆	pʰuk021	仆：倒下
僕	pʰuk021	仆：奴～，～人
木	muk021	木：～工
東	tuŋ11	东：东南西北
通	tʰuŋ11	通：～过，～风，打～
禿	tʰut045	秃：～头
動	tʰuŋ11	动：～来～去[白]
獨	tʰuk045	独：单～，～立
讀	tʰuk045	读：～书，阅～
籠	luŋ11	笼：鸟～，～罩
聾	luŋ11	聋：耳～
攏	luŋ11	拢：靠～，～总（一共）
鹿	luk045	鹿：～角，梅花～
椶	ʧuŋ11	棕：～树，～色
總	ʧuŋ31	总：～共，汇～
糉	ʧuŋ45	粽：粽子
聰	ʧʰuŋ11	聪：～明
蔥	ʧʰuŋ11	葱
囪	ʧʰuŋ11	囱：烟～
叢	ʧʰuŋ41	丛：草～，～书
族	ʧʰuk045	族：～长，民～
送	ʃuŋ45	送：～人
速	ʃuk021	速：～度
公	kuŋ11	公：～安，办～
蚣	kuŋ11	蚣：蜈～
工	kuŋ11	工：～人，打～
功	kuŋ11	功：～夫，成～
攻	kuŋ11	攻：～击，进～
穀	kuk021	谷：五～
谷	kuk021	谷：山～
空	kʰuŋ11	空：～虚，天～
哭	kʰuk021	哭：～泣
翁	vuŋ11	翁：白头～；姓
屋	vuk021	屋：老～
冬	tuŋ11	冬：过～，～节（冬至）
督	tuk021	督：～促，监～
毒	tʰuk045	毒：中～，～药
宗	ʧuŋ11	宗：祖～，～教
綜	ʧuŋ45	综：～合；织布机上的综
鬆	ʃuŋ11	松：轻～，放～
宋	ʃuŋ45	宋：～朝；姓，～美龄
酷	kʰuk021	酷：残～
沃	vɔk021	沃：肥～
風	fuŋ11	风：大～，～气
楓	fuŋ11	枫：～树，～叶
瘋	fuŋ11	疯：～狂
福	fuk021	福：～气，享～
幅	fuk045	幅：一～画
蝠	fuk021	蝠：蝙～
輻	fuk021	辐：～射
複	fuk021	复：重～，～印，～写纸
腹	fuk021	腹：心～，收～
豐	fuŋ11	丰：～收
覆	fuk021	覆：～盖[文]
覆	pʰuk021	覆：倒扣，碗倒扣在桌面[白]
服	fuk045	服：～务
伏	fuk045	伏：三～，起～[文]
伏	pʰuk045	伏：趴，在桌子上趴着睡[白]
袱	fuk045	袱：包～
復	fuk021	复：恢～，～原，报～
目	muk021	目：～的；节～
穆	muk045	穆：姓，～桂英
牧	muk045	牧：放～，畜～局
六	luk021	六：数字
陸	luk045	陆：大～，～续
嵩	ʃuŋ11	嵩：～山；严～（人名）
肅	ʃuk021	肃：严～
宿	ʃuk021	宿：～舍，住～
中	ʧuŋ11	中：～间，～秋[文]
中	ʧuŋ11	中：～央；头顶物，～头帕[白]
忠	ʧuŋ11	忠：～心
中	ʧuŋ45	中：射～，～状元
竹	ʧuk021	竹：～叶
築	ʧuk021	筑：建～
畜	ʃuk021	畜：牲～，～牲
蟲	ʧʰuŋ41	虫：害～
仲	ʧʰuŋ31	仲：伯～叔；杜～（中药）
逐	ʧʰuk045	逐：～渐，驱～
軸	ʧʰuk045	轴：压～，～承
崇	ʧʰuŋ41	崇：～高，推～
縮	ʃuk021	缩：压～，～小
終	ʧuŋ11	终：～于，始～
眾	ʧuŋ45	众：群～
祝	ʧuk021	祝：～贺，庆～
粥	ʧuk021	粥：煮～
充	ʧʰuŋ11	充：～分，冒～
銃	ʧʰuŋ45	铳：打鸟的土枪，放～
叔	ʃuk021	叔：二～，～～
熟	ʃuk045	熟：煮～，～悉
淑	ʃuk021	淑：～女，贤～
肉	ȵiuk021	肉：猪～
弓	kuŋ11	弓：～箭
躬	kuŋ11	躬：鞠～
宮	kuŋ11	宫：～殿，大闹天～
菊	ʧʰuk021	菊：～花
麴	ʧʰuk021	曲：酒～
窮	ʧʰuŋ41	穷：～人，无～
畜	ʃuk021	畜：～牧局
蓄	ʃuk021	蓄：储～，～水
郁	iuk045	郁：抑～；～金香；姓
熊	ʃuŋ41	熊：～猫
雄	ʃuŋ41	雄：英～
育	iuk021	育：教～
封	fuŋ11	封：密～
峯	fuŋ11	峰：山～
蜂	fuŋ11	蜂：蜜～
鋒	fuŋ11	锋：～利；雷～（人名）
綠	luk045	绿：～色
錄	luk045	录：记～，～取
蹤	ʧuŋ11	踪：失～，～影
縱	ʧuŋ45	纵：～横，放～
足	ʧuk021	足：～球，满～
從	ʧʰuŋ41	从：～容
促	ʧʰuk021	促：督～，～进
從	ʧʰuŋ41	从：跟～，～来
粟	ʃuk021	粟：包～，～米，～子粄
松	ʧʰuŋ41	松：～树
誦	ʃuŋ31	诵：背～
頌	ʃuŋ31	颂：歌～
訟	ʃuŋ31	讼：诉～
俗	ʃuk045	俗：风～
續	ʃuk045	续：继～，～集
寵	ʧʰuŋ31	宠：～爱，得～
重	ʧʰuŋ41	重：～复
重	ʧʰuŋ11	重：～量[文]
重	ʧʰuŋ11	重：轻～[白]
鐘	ʧuŋ11	钟：两点～，闹～
盅	ʧuŋ11	盅：酒～，两～酒
種	ʧuŋ31	种：～类，树～[名，量]
種	ʧuŋ45	种：～田[动]
腫	ʧuŋ31	肿：～起来，水～
燭	ʧuk021	烛：蜡～
囑	ʧuk021	嘱：遗～，～托
衝	ʧʰuŋ11	冲：～锋枪
觸	ʧʰuk021	触：接～，～犯
贖	ʃuk045	赎：～罪
舂	ʧuŋ11	舂：～米
束	ʧʰuk021	束：结～
蜀	ʃuk021	蜀：四川简称，乐不思～
屬	ʃuk045	属：～于，家～
辱	iuk045	辱：污～
褥	iuk045	褥：垫被，褥子
恭	kuŋ11	恭：～敬
曲	ʧʰuk021	曲：歌～，～折
局	ʧʰuk045	局：～部，公安～
玉	ȵiuk045	玉：白～
獄	iuk045	狱：监～
胸	ʃuŋ11	胸：心～
凶	ʃuŋ11	凶：吉～
兇	ʃuŋ11	凶：～恶
欲	iuk045	欲：～速则不达
慾	iuk045	欲：～望，贪～
浴	iuk045	浴：沐～露[文]
浴	iuk045	浴：～堂（浴室）[白]
屙	ɔu11	屙：排泄，～尿，～屎
沸	fut045	沸：沸腾
健	ʨʰiɛn31	健：～康
癲	tiɛn11	癫：～鬼
櫼	ʦʰɛt021	櫼：塞，挤
逩	pɛn11	奔：投～
詢	ʃun41	询：咨～，～问
圳	ʧun45	圳：深～；田中小沟
踭	ʦaŋ11	踭：脚后跟，脚～
坼	ʦʰak021	坼：裂开，爆～
戟	ʨit021	戟：巴～（中药，鸡肠风）
脢	mɔi41	脢：背～（背部），～肉（背脊肉）
褸	lɛu11	褛：大～
竇	tɛu45	窦：鸟～
腩	naŋ11	腩：肚～
腍	nɛn41	腍：绵软
簕	lɛt021	簕：刺
擗	fit021	擗：扔弃
瀝	lak021	沥：坑
焗	kuk045	焗：盐～鸡
摝	luk021	摝：搅拌，～水
熝	luk045	熝：烫，～人
啱	ŋaŋ11	啱：合适，恰巧
擸	lak021	擸：叠起（散乱的碗）[动]；一～碗[量]
頦	kɔi11	颏：脖子前面部分，大～
猋	piau11	猋：跳，快走
縈	iaŋ11	萦：～线（绕线）
涿	tuk021	涿：淋雨
癐	kʰɛi31	癐：累，疲乏
呃	ŋak045	欺骗
奀	ŋan11	瘦小
諗	nɛn31	思考
慳	han11	节俭
煲	pɔu11	煲
冚	tɛn41	动词：盖住
摩	mɔu11	摩：摩托车
裏	ti11	里：～背（里面）
拋	pʰau11	抛：向上抛
紐	ŋɛu31	纽：～约（地名）
遍	pʰiɛn11	遍：普～
眠	miɛn41	眠：安～
發	pɔt021	发：长包[白]
贓	ʦɔŋ11	赃：贪～枉法
啄	ʧui31	啄：鸡～米
幅	fuk021	幅：～度
彌	ȵi11	弥：阿～陀佛
